Time,Queue 0,Queue 1,Queue 2,Queue 3,Queue Fin,Demand Queue,Machine 0 Busy,Machine 1 Busy,Machine 2 Busy,Machine 3 Busy,Machine 0 TimeRemaining,Machine 1 TimeRemaining,Machine 2 TimeRemaining,Machine 3 TimeRemaining,Action M0,Action M1,Action M2,Action M3
1781,84,0,0,3,28,74,1,0,1,1,3,0,15,1,False,False,False,False
1782,84,0,0,3,28,73,1,0,1,0,2,0,14,0,False,False,False,False
1783,84,0,0,2,28,73,1,0,1,1,1,0,13,2,False,False,False,True
1784,84,4,0,2,28,73,0,0,1,1,0,0,12,1,False,False,False,False
1785,80,3,0,2,28,72,1,1,1,0,16,2,11,0,True,True,False,False
1786,80,3,0,1,28,72,1,1,1,1,15,1,10,2,False,False,False,True
1787,80,3,1,1,28,72,1,0,1,1,14,0,9,1,False,False,False,False
1788,80,2,1,1,28,71,1,1,1,0,13,2,8,0,False,True,False,False
1789,80,2,1,0,28,71,1,1,1,1,12,1,7,2,False,False,False,True
1790,80,2,2,0,28,71,1,0,1,1,11,0,6,1,False,False,False,False
1791,80,1,2,0,28,70,1,1,1,0,10,2,5,0,False,True,False,False
1792,80,1,2,0,28,70,1,1,1,0,9,1,4,0,False,False,False,False
1793,80,1,3,0,28,70,1,0,1,0,8,0,3,0,False,False,False,False
1794,80,0,3,0,28,70,1,1,1,0,7,2,2,0,False,True,False,False
1795,80,0,3,0,28,70,1,1,1,0,6,1,1,0,False,False,False,False
1796,80,0,4,4,28,70,1,0,0,0,5,0,0,0,False,False,False,False
1797,80,0,0,3,28,70,1,0,1,1,4,0,16,2,False,False,True,True
1798,80,0,0,3,28,70,1,0,1,1,3,0,15,1,False,False,False,False
1799,80,0,0,3,28,69,1,0,1,0,2,0,14,0,False,False,False,False
1800,80,0,0,2,28,69,1,0,1,1,1,0,13,2,False,False,False,True
1801,80,4,0,2,28,69,0,0,1,1,0,0,12,1,False,False,False,False
1802,76,3,0,2,28,68,1,1,1,0,16,2,11,0,True,True,False,False
1803,76,3,0,1,28,68,1,1,1,1,15,1,10,2,False,False,False,True
1804,76,3,1,1,28,68,1,0,1,1,14,0,9,1,False,False,False,False
1805,76,2,1,1,28,67,1,1,1,0,13,2,8,0,False,True,False,False
1806,76,2,1,0,28,67,1,1,1,1,12,1,7,2,False,False,False,True
1807,76,2,2,0,28,67,1,0,1,1,11,0,6,1,False,False,False,False
1808,76,1,2,0,28,66,1,1,1,0,10,2,5,0,False,True,False,False
1809,76,1,2,0,28,66,1,1,1,0,9,1,4,0,False,False,False,False
1810,76,1,3,0,28,66,1,0,1,0,8,0,3,0,False,False,False,False
1811,76,0,3,0,28,66,1,1,1,0,7,2,2,0,False,True,False,False
1812,76,0,3,0,28,66,1,1,1,0,6,1,1,0,False,False,False,False
1813,76,0,4,4,28,66,1,0,0,0,5,0,0,0,False,False,False,False
1814,76,0,0,3,28,66,1,0,1,1,4,0,16,2,False,False,True,True
1815,76,0,0,3,28,66,1,0,1,1,3,0,15,1,False,False,False,False
1816,76,0,0,3,28,65,1,0,1,0,2,0,14,0,False,False,False,False
1817,76,0,0,2,28,65,1,0,1,1,1,0,13,2,False,False,False,True
1818,76,4,0,2,28,65,0,0,1,1,0,0,12,1,False,False,False,False
1819,72,3,0,2,28,64,1,1,1,0,16,2,11,0,True,True,False,False
1820,72,3,0,1,28,64,1,1,1,1,15,1,10,2,False,False,False,True
1821,72,3,1,1,28,64,1,0,1,1,14,0,9,1,False,False,False,False
1822,72,2,1,1,28,63,1,1,1,0,13,2,8,0,False,True,False,False
1823,72,2,1,0,28,63,1,1,1,1,12,1,7,2,False,False,False,True
1824,72,2,2,0,28,63,1,0,1,1,11,0,6,1,False,False,False,False
1825,72,1,2,0,28,62,1,1,1,0,10,2,5,0,False,True,False,False
1826,72,1,2,0,28,62,1,1,1,0,9,1,4,0,False,False,False,False
1827,72,1,3,0,28,62,1,0,1,0,8,0,3,0,False,False,False,False
1828,72,0,3,0,28,62,1,1,1,0,7,2,2,0,False,True,False,False
1829,72,0,3,0,28,62,1,1,1,0,6,1,1,0,False,False,False,False
1830,72,0,4,4,28,62,1,0,0,0,5,0,0,0,False,False,False,False
1831,72,0,0,3,28,62,1,0,1,1,4,0,16,2,False,False,True,True
1832,72,0,0,3,28,62,1,0,1,1,3,0,15,1,False,False,False,False
1833,72,0,0,3,28,61,1,0,1,0,2,0,14,0,False,False,False,False
1834,72,0,0,2,28,61,1,0,1,1,1,0,13,2,False,False,False,True
1835,72,4,0,2,28,61,0,0,1,1,0,0,12,1,False,False,False,False
1836,68,3,0,2,28,60,1,1,1,0,16,2,11,0,True,True,False,False
1837,68,3,0,1,28,60,1,1,1,1,15,1,10,2,False,False,False,True
1838,68,3,1,1,28,60,1,0,1,1,14,0,9,1,False,False,False,False
1839,68,2,1,1,28,59,1,1,1,0,13,2,8,0,False,True,False,False
1840,68,2,1,0,28,59,1,1,1,1,12,1,7,2,False,False,False,True
1841,68,2,2,0,28,59,1,0,1,1,11,0,6,1,False,False,False,False
1842,68,1,2,0,28,58,1,1,1,0,10,2,5,0,False,True,False,False
1843,68,1,2,0,28,58,1,1,1,0,9,1,4,0,False,False,False,False
1844,68,1,3,0,28,58,1,0,1,0,8,0,3,0,False,False,False,False
1845,68,0,3,0,28,58,1,1,1,0,7,2,2,0,False,True,False,False
1846,68,0,3,0,28,58,1,1,1,0,6,1,1,0,False,False,False,False
1847,68,0,4,4,28,58,1,0,0,0,5,0,0,0,False,False,False,False
1848,68,0,0,3,28,58,1,0,1,1,4,0,16,2,False,False,True,True
1849,68,0,0,3,28,58,1,0,1,1,3,0,15,1,False,False,False,False
1850,68,0,0,3,28,57,1,0,1,0,2,0,14,0,False,False,False,False
1851,68,0,0,2,28,57,1,0,1,1,1,0,13,2,False,False,False,True
1852,68,4,0,2,28,57,0,0,1,1,0,0,12,1,False,False,False,False
1853,64,3,0,2,28,56,1,1,1,0,16,2,11,0,True,True,False,False
1854,64,3,0,1,28,56,1,1,1,1,15,1,10,2,False,False,False,True
1855,64,3,1,1,28,56,1,0,1,1,14,0,9,1,False,False,False,False
1856,64,2,1,1,28,55,1,1,1,0,13,2,8,0,False,True,False,False
1857,64,2,1,0,28,55,1,1,1,1,12,1,7,2,False,False,False,True
1858,64,2,2,0,28,55,1,0,1,1,11,0,6,1,False,False,False,False
1859,64,1,2,0,28,54,1,1,1,0,10,2,5,0,False,True,False,False
1860,64,1,2,0,28,54,1,1,1,0,9,1,4,0,False,False,False,False
1861,64,1,3,0,28,54,1,0,1,0,8,0,3,0,False,False,False,False
1862,64,0,3,0,28,54,1,1,1,0,7,2,2,0,False,True,False,False
1863,64,0,3,0,28,54,1,1,1,0,6,1,1,0,False,False,False,False
1864,64,0,4,4,28,54,1,0,0,0,5,0,0,0,False,False,False,False
1865,64,0,0,3,28,54,1,0,1,1,4,0,16,2,False,False,True,True
1866,64,0,0,3,28,54,1,0,1,1,3,0,15,1,False,False,False,False
1867,64,0,0,3,28,53,1,0,1,0,2,0,14,0,False,False,False,False
1868,64,0,0,2,28,53,1,0,1,1,1,0,13,2,False,False,False,True
1869,64,4,0,2,28,53,0,0,1,1,0,0,12,1,False,False,False,False
1870,60,3,0,2,28,52,1,1,1,0,16,2,11,0,True,True,False,False
1871,60,3,0,1,28,52,1,1,1,1,15,1,10,2,False,False,False,True
1872,60,3,1,1,28,52,1,0,1,1,14,0,9,1,False,False,False,False
1873,60,2,1,1,28,51,1,1,1,0,13,2,8,0,False,True,False,False
1874,60,2,1,0,28,51,1,1,1,1,12,1,7,2,False,False,False,True
1875,60,2,2,0,28,51,1,0,1,1,11,0,6,1,False,False,False,False
1876,60,1,2,0,28,50,1,1,1,0,10,2,5,0,False,True,False,False
1877,60,1,2,0,28,50,1,1,1,0,9,1,4,0,False,False,False,False
1878,60,1,3,0,28,50,1,0,1,0,8,0,3,0,False,False,False,False
1879,60,0,3,0,28,50,1,1,1,0,7,2,2,0,False,True,False,False
1880,60,0,3,0,28,50,1,1,1,0,6,1,1,0,False,False,False,False
1881,60,0,4,4,28,50,1,0,0,0,5,0,0,0,False,False,False,False
1882,60,0,0,3,28,50,1,0,1,1,4,0,16,2,False,False,True,True
1883,60,0,0,3,28,50,1,0,1,1,3,0,15,1,False,False,False,False
1884,60,0,0,3,28,49,1,0,1,0,2,0,14,0,False,False,False,False
1885,60,0,0,2,28,49,1,0,1,1,1,0,13,2,False,False,False,True
1886,60,4,0,2,28,49,0,0,1,1,0,0,12,1,False,False,False,False
1887,56,3,0,2,28,48,1,1,1,0,16,2,11,0,True,True,False,False
1888,56,3,0,1,28,48,1,1,1,1,15,1,10,2,False,False,False,True
1889,56,3,1,1,28,48,1,0,1,1,14,0,9,1,False,False,False,False
1890,56,2,1,1,28,47,1,1,1,0,13,2,8,0,False,True,False,False
1891,56,2,1,0,28,47,1,1,1,1,12,1,7,2,False,False,False,True
1892,56,2,2,0,28,47,1,0,1,1,11,0,6,1,False,False,False,False
1893,56,1,2,0,28,46,1,1,1,0,10,2,5,0,False,True,False,False
1894,56,1,2,0,28,46,1,1,1,0,9,1,4,0,False,False,False,False
1895,56,1,3,0,28,46,1,0,1,0,8,0,3,0,False,False,False,False
1896,56,0,3,0,28,46,1,1,1,0,7,2,2,0,False,True,False,False
1897,56,0,3,0,28,46,1,1,1,0,6,1,1,0,False,False,False,False
1898,56,0,4,4,28,46,1,0,0,0,5,0,0,0,False,False,False,False
1899,56,0,0,3,28,46,1,0,1,1,4,0,16,2,False,False,True,True
1900,56,0,0,3,28,46,1,0,1,1,3,0,15,1,False,False,False,False
1901,56,0,0,3,28,45,1,0,1,0,2,0,14,0,False,False,False,False
1902,56,0,0,2,28,45,1,0,1,1,1,0,13,2,False,False,False,True
1903,56,4,0,2,28,45,0,0,1,1,0,0,12,1,False,False,False,False
1904,52,3,0,2,28,44,1,1,1,0,16,2,11,0,True,True,False,False
1905,52,3,0,1,28,44,1,1,1,1,15,1,10,2,False,False,False,True
1906,52,3,1,1,28,44,1,0,1,1,14,0,9,1,False,False,False,False
1907,52,2,1,1,28,43,1,1,1,0,13,2,8,0,False,True,False,False
1908,52,2,1,0,28,43,1,1,1,1,12,1,7,2,False,False,False,True
1909,52,2,2,0,28,43,1,0,1,1,11,0,6,1,False,False,False,False
1910,52,1,2,0,28,42,1,1,1,0,10,2,5,0,False,True,False,False
1911,52,1,2,0,28,42,1,1,1,0,9,1,4,0,False,False,False,False
1912,52,1,3,0,28,42,1,0,1,0,8,0,3,0,False,False,False,False
1913,52,0,3,0,28,42,1,1,1,0,7,2,2,0,False,True,False,False
1914,52,0,3,0,28,42,1,1,1,0,6,1,1,0,False,False,False,False
1915,52,0,4,4,28,42,1,0,0,0,5,0,0,0,False,False,False,False
1916,52,0,0,3,28,42,1,0,1,1,4,0,16,2,False,False,True,True
1917,52,0,0,3,28,42,1,0,1,1,3,0,15,1,False,False,False,False
1918,52,0,0,3,28,41,1,0,1,0,2,0,14,0,False,False,False,False
1919,52,0,0,2,28,41,1,0,1,1,1,0,13,2,False,False,False,True
1920,52,4,0,2,28,41,0,0,1,1,0,0,12,1,False,False,False,False
1921,48,3,0,2,28,40,1,1,1,0,16,2,11,0,True,True,False,False
1922,48,3,0,1,28,40,1,1,1,1,15,1,10,2,False,False,False,True
1923,48,3,1,1,28,40,1,0,1,1,14,0,9,1,False,False,False,False
1924,48,2,1,1,28,39,1,1,1,0,13,2,8,0,False,True,False,False
1925,48,2,1,0,28,39,1,1,1,1,12,1,7,2,False,False,False,True
1926,48,2,2,0,28,39,1,0,1,1,11,0,6,1,False,False,False,False
1927,48,1,2,0,28,38,1,1,1,0,10,2,5,0,False,True,False,False
1928,48,1,2,0,28,38,1,1,1,0,9,1,4,0,False,False,False,False
1929,48,1,3,0,28,38,1,0,1,0,8,0,3,0,False,False,False,False
1930,48,0,3,0,28,38,1,1,1,0,7,2,2,0,False,True,False,False
1931,48,0,3,0,28,38,1,1,1,0,6,1,1,0,False,False,False,False
1932,48,0,4,4,28,38,1,0,0,0,5,0,0,0,False,False,False,False
1933,48,0,0,3,28,38,1,0,1,1,4,0,16,2,False,False,True,True
1934,48,0,0,3,28,38,1,0,1,1,3,0,15,1,False,False,False,False
1935,48,0,0,3,28,37,1,0,1,0,2,0,14,0,False,False,False,False
1936,48,0,0,2,28,37,1,0,1,1,1,0,13,2,False,False,False,True
1937,48,4,0,2,28,37,0,0,1,1,0,0,12,1,False,False,False,False
1938,44,3,0,2,28,36,1,1,1,0,16,2,11,0,True,True,False,False
1939,44,3,0,1,28,36,1,1,1,1,15,1,10,2,False,False,False,True
1940,44,3,1,1,28,36,1,0,1,1,14,0,9,1,False,False,False,False
1941,44,2,1,1,28,35,1,1,1,0,13,2,8,0,False,True,False,False
1942,44,2,1,0,28,35,1,1,1,1,12,1,7,2,False,False,False,True
1943,44,2,2,0,28,35,1,0,1,1,11,0,6,1,False,False,False,False
1944,44,1,2,0,28,34,1,1,1,0,10,2,5,0,False,True,False,False
1945,44,1,2,0,28,34,1,1,1,0,9,1,4,0,False,False,False,False
1946,44,1,3,0,28,34,1,0,1,0,8,0,3,0,False,False,False,False
1947,44,0,3,0,28,34,1,1,1,0,7,2,2,0,False,True,False,False
1948,44,0,3,0,28,34,1,1,1,0,6,1,1,0,False,False,False,False
1949,44,0,4,4,28,34,1,0,0,0,5,0,0,0,False,False,False,False
1950,44,0,0,3,28,34,1,0,1,1,4,0,16,2,False,False,True,True
1951,44,0,0,3,28,34,1,0,1,1,3,0,15,1,False,False,False,False
1952,44,0,0,3,28,33,1,0,1,0,2,0,14,0,False,False,False,False
1953,44,0,0,2,28,33,1,0,1,1,1,0,13,2,False,False,False,True
1954,44,4,0,2,28,33,0,0,1,1,0,0,12,1,False,False,False,False
1955,40,3,0,2,28,32,1,1,1,0,16,2,11,0,True,True,False,False
1956,40,3,0,1,28,32,1,1,1,1,15,1,10,2,False,False,False,True
1957,40,3,1,1,28,32,1,0,1,1,14,0,9,1,False,False,False,False
1958,40,2,1,1,28,31,1,1,1,0,13,2,8,0,False,True,False,False
1959,40,2,1,0,28,31,1,1,1,1,12,1,7,2,False,False,False,True
1960,40,2,2,0,28,31,1,0,1,1,11,0,6,1,False,False,False,False
1961,40,1,2,0,28,30,1,1,1,0,10,2,5,0,False,True,False,False
1962,40,1,2,0,28,30,1,1,1,0,9,1,4,0,False,False,False,False
1963,40,1,3,0,28,30,1,0,1,0,8,0,3,0,False,False,False,False
1964,40,0,3,0,28,30,1,1,1,0,7,2,2,0,False,True,False,False
1965,40,0,3,0,28,30,1,1,1,0,6,1,1,0,False,False,False,False
1966,40,0,4,4,28,30,1,0,0,0,5,0,0,0,False,False,False,False
1967,40,0,0,3,28,30,1,0,1,1,4,0,16,2,False,False,True,True
1968,40,0,0,3,28,30,1,0,1,1,3,0,15,1,False,False,False,False
1969,40,0,0,3,28,29,1,0,1,0,2,0,14,0,False,False,False,False
1970,40,0,0,2,28,29,1,0,1,1,1,0,13,2,False,False,False,True
1971,40,4,0,2,28,29,0,0,1,1,0,0,12,1,False,False,False,False
1972,36,3,0,2,28,28,1,1,1,0,16,2,11,0,True,True,False,False
1973,36,3,0,1,28,28,1,1,1,1,15,1,10,2,False,False,False,True
1974,36,3,1,1,28,28,1,0,1,1,14,0,9,1,False,False,False,False
1975,36,2,1,1,28,27,1,1,1,0,13,2,8,0,False,True,False,False
1976,36,2,1,0,28,27,1,1,1,1,12,1,7,2,False,False,False,True
1977,36,2,2,0,28,27,1,0,1,1,11,0,6,1,False,False,False,False
1978,36,1,2,0,28,26,1,1,1,0,10,2,5,0,False,True,False,False
1979,36,1,2,0,28,26,1,1,1,0,9,1,4,0,False,False,False,False
1980,36,1,3,0,28,26,1,0,1,0,8,0,3,0,False,False,False,False
1981,36,0,3,0,28,26,1,1,1,0,7,2,2,0,False,True,False,False
1982,36,0,3,0,28,26,1,1,1,0,6,1,1,0,False,False,False,False
1983,36,0,4,4,28,26,1,0,0,0,5,0,0,0,False,False,False,False
1984,36,0,0,3,28,26,1,0,1,1,4,0,16,2,False,False,True,True
1985,36,0,0,3,28,26,1,0,1,1,3,0,15,1,False,False,False,False
1986,36,0,0,3,28,25,1,0,1,0,2,0,14,0,False,False,False,False
1987,36,0,0,2,28,25,1,0,1,1,1,0,13,2,False,False,False,True
1988,36,4,0,2,28,25,0,0,1,1,0,0,12,1,False,False,False,False
1989,32,3,0,2,28,24,1,1,1,0,16,2,11,0,True,True,False,False
1990,32,3,0,1,28,24,1,1,1,1,15,1,10,2,False,False,False,True
1991,32,3,1,1,28,24,1,0,1,1,14,0,9,1,False,False,False,False
1992,32,2,1,1,28,23,1,1,1,0,13,2,8,0,False,True,False,False
1993,32,2,1,0,28,23,1,1,1,1,12,1,7,2,False,False,False,True
1994,32,2,2,0,28,23,1,0,1,1,11,0,6,1,False,False,False,False
1995,32,1,2,0,28,22,1,1,1,0,10,2,5,0,False,True,False,False
1996,32,1,2,0,28,22,1,1,1,0,9,1,4,0,False,False,False,False
1997,32,1,3,0,28,22,1,0,1,0,8,0,3,0,False,False,False,False
1998,32,0,3,0,28,22,1,1,1,0,7,2,2,0,False,True,False,False
1999,32,0,3,0,28,22,1,1,1,0,6,1,1,0,False,False,False,False
2000,32,0,4,4,28,22,1,0,0,0,5,0,0,0,False,False,False,False
2001,32,0,0,3,28,22,1,0,1,1,4,0,16,2,False,False,True,True
2002,32,0,0,3,28,22,1,0,1,1,3,0,15,1,False,False,False,False
2003,32,0,0,3,28,21,1,0,1,0,2,0,14,0,False,False,False,False
2004,32,0,0,2,28,21,1,0,1,1,1,0,13,2,False,False,False,True
2005,32,4,0,2,28,21,0,0,1,1,0,0,12,1,False,False,False,False
2006,28,3,0,2,28,20,1,1,1,0,16,2,11,0,True,True,False,False
2007,28,3,0,1,28,20,1,1,1,1,15,1,10,2,False,False,False,True
2008,28,3,1,1,28,20,1,0,1,1,14,0,9,1,False,False,False,False
2009,28,2,1,1,28,19,1,1,1,0,13,2,8,0,False,True,False,False
2010,28,2,1,0,28,19,1,1,1,1,12,1,7,2,False,False,False,True
2011,28,2,2,0,28,19,1,0,1,1,11,0,6,1,False,False,False,False
2012,28,1,2,0,28,18,1,1,1,0,10,2,5,0,False,True,False,False
2013,28,1,2,0,28,18,1,1,1,0,9,1,4,0,False,False,False,False
2014,28,1,3,0,28,18,1,0,1,0,8,0,3,0,False,False,False,False
2015,28,0,3,0,28,18,1,1,1,0,7,2,2,0,False,True,False,False
2016,196,0,3,0,28,18,1,1,1,0,6,1,1,0,False,False,False,False
2017,196,0,4,4,28,18,1,0,0,0,5,0,0,0,False,False,False,False
2018,196,0,0,3,28,18,1,0,1,1,4,0,16,2,False,False,True,True
2019,196,0,0,3,28,18,1,0,1,1,3,0,15,1,False,False,False,False
2020,196,0,0,3,28,17,1,0,1,0,2,0,14,0,False,False,False,False
2021,196,0,0,2,28,17,1,0,1,1,1,0,13,2,False,False,False,True
2022,196,4,0,2,28,17,0,0,1,1,0,0,12,1,False,False,False,False
2023,192,3,0,2,28,16,1,1,1,0,16,2,11,0,True,True,False,False
2024,192,3,0,1,28,16,1,1,1,1,15,1,10,2,False,False,False,True
2025,192,3,1,1,28,16,1,0,1,1,14,0,9,1,False,False,False,False
2026,192,2,1,1,28,15,1,1,1,0,13,2,8,0,False,True,False,False
2027,192,2,1,0,28,15,1,1,1,1,12,1,7,2,False,False,False,True
2028,192,2,2,0,28,15,1,0,1,1,11,0,6,1,False,False,False,False
2029,192,1,2,0,28,14,1,1,1,0,10,2,5,0,False,True,False,False
2030,192,1,2,0,28,14,1,1,1,0,9,1,4,0,False,False,False,False
2031,192,1,3,0,28,14,1,0,1,0,8,0,3,0,False,False,False,False
2032,192,0,3,0,28,14,1,1,1,0,7,2,2,0,False,True,False,False
2033,192,0,3,0,28,14,1,1,1,0,6,1,1,0,False,False,False,False
2034,192,0,4,4,28,14,1,0,0,0,5,0,0,0,False,False,False,False
2035,192,0,0,3,28,14,1,0,1,1,4,0,16,2,False,False,True,True
2036,192,0,0,3,28,14,1,0,1,1,3,0,15,1,False,False,False,False
2037,192,0,0,3,28,13,1,0,1,0,2,0,14,0,False,False,False,False
2038,192,0,0,2,28,13,1,0,1,1,1,0,13,2,False,False,False,True
2039,192,4,0,2,28,13,0,0,1,1,0,0,12,1,False,False,False,False
2040,188,3,0,2,28,12,1,1,1,0,16,2,11,0,True,True,False,False
2041,188,3,0,1,28,12,1,1,1,1,15,1,10,2,False,False,False,True
2042,188,3,1,1,28,12,1,0,1,1,14,0,9,1,False,False,False,False
2043,188,2,1,1,28,11,1,1,1,0,13,2,8,0,False,True,False,False
2044,188,2,1,0,28,11,1,1,1,1,12,1,7,2,False,False,False,True
2045,188,2,2,0,28,11,1,0,1,1,11,0,6,1,False,False,False,False
2046,188,1,2,0,28,10,1,1,1,0,10,2,5,0,False,True,False,False
2047,188,1,2,0,28,10,1,1,1,0,9,1,4,0,False,False,False,False
2048,188,1,3,0,28,10,1,0,1,0,8,0,3,0,False,False,False,False
2049,188,0,3,0,28,10,1,1,1,0,7,2,2,0,False,True,False,False
2050,188,0,3,0,28,10,1,1,1,0,6,1,1,0,False,False,False,False
2051,188,0,4,4,28,10,1,0,0,0,5,0,0,0,False,False,False,False
2052,188,0,0,3,28,10,1,0,1,1,4,0,16,2,False,False,True,True
2053,188,0,0,3,28,10,1,0,1,1,3,0,15,1,False,False,False,False
2054,188,0,0,3,28,9,1,0,1,0,2,0,14,0,False,False,False,False
2055,188,0,0,2,28,9,1,0,1,1,1,0,13,2,False,False,False,True
2056,188,4,0,2,28,9,0,0,1,1,0,0,12,1,False,False,False,False
2057,184,3,0,2,28,8,1,1,1,0,16,2,11,0,True,True,False,False
2058,184,3,0,1,28,8,1,1,1,1,15,1,10,2,False,False,False,True
2059,184,3,1,1,28,8,1,0,1,1,14,0,9,1,False,False,False,False
2060,184,2,1,1,28,7,1,1,1,0,13,2,8,0,False,True,False,False
2061,184,2,1,0,28,7,1,1,1,1,12,1,7,2,False,False,False,True
2062,184,2,2,0,28,7,1,0,1,1,11,0,6,1,False,False,False,False
2063,184,1,2,0,28,6,1,1,1,0,10,2,5,0,False,True,False,False
2064,184,1,2,0,28,6,1,1,1,0,9,1,4,0,False,False,False,False
2065,184,1,3,0,28,6,1,0,1,0,8,0,3,0,False,False,False,False
2066,184,0,3,0,28,6,1,1,1,0,7,2,2,0,False,True,False,False
2067,184,0,3,0,28,6,1,1,1,0,6,1,1,0,False,False,False,False
2068,184,0,4,4,28,6,1,0,0,0,5,0,0,0,False,False,False,False
2069,184,0,0,3,28,6,1,0,1,1,4,0,16,2,False,False,True,True
2070,184,0,0,3,28,6,1,0,1,1,3,0,15,1,False,False,False,False
2071,184,0,0,3,28,5,1,0,1,0,2,0,14,0,False,False,False,False
2072,184,0,0,2,28,5,1,0,1,1,1,0,13,2,False,False,False,True
2073,184,4,0,2,28,5,0,0,1,1,0,0,12,1,False,False,False,False
2074,180,3,0,2,28,4,1,1,1,0,16,2,11,0,True,True,False,False
2075,180,3,0,1,28,4,1,1,1,1,15,1,10,2,False,False,False,True
2076,180,3,1,1,28,4,1,0,1,1,14,0,9,1,False,False,False,False
2077,180,2,1,1,28,3,1,1,1,0,13,2,8,0,False,True,False,False
2078,180,2,1,0,28,3,1,1,1,1,12,1,7,2,False,False,False,True
2079,180,2,2,0,28,3,1,0,1,1,11,0,6,1,False,False,False,False
2080,180,1,2,0,28,2,1,1,1,0,10,2,5,0,False,True,False,False
2081,180,1,2,0,28,2,1,1,1,0,9,1,4,0,False,False,False,False
2082,180,1,3,0,28,2,1,0,1,0,8,0,3,0,False,False,False,False
2083,180,0,3,0,28,2,1,1,1,0,7,2,2,0,False,True,False,False
2084,180,0,3,0,28,2,1,1,1,0,6,1,1,0,False,False,False,False
2085,180,0,4,4,28,2,1,0,0,0,5,0,0,0,False,False,False,False
2086,180,0,0,3,28,2,1,0,1,1,4,0,16,2,False,False,True,True
2087,180,0,0,3,28,2,1,0,1,1,3,0,15,1,False,False,False,False
2088,180,0,0,3,28,1,1,0,1,0,2,0,14,0,False,False,False,False
2089,180,0,0,2,28,1,1,0,1,1,1,0,13,2,False,False,False,True
2090,180,4,0,2,28,1,0,0,1,1,0,0,12,1,False,False,False,False
2091,176,3,0,2,28,0,1,1,1,0,16,2,11,0,True,True,False,False
2092,176,3,0,1,28,0,1,1,1,1,15,1,10,2,False,False,False,True
2093,176,3,1,1,28,0,1,0,1,1,14,0,9,1,False,False,False,False
2094,176,2,1,1,29,0,1,1,1,0,13,2,8,0,False,True,False,False
2095,176,2,1,0,29,0,1,1,1,1,12,1,7,2,False,False,False,True
2096,176,2,2,0,29,0,1,0,1,1,11,0,6,1,False,False,False,False
2097,176,1,2,0,30,0,1,1,1,0,10,2,5,0,False,True,False,False
2098,176,1,2,0,30,0,1,1,1,0,9,1,4,0,False,False,False,False
2099,176,1,3,0,30,0,1,0,1,0,8,0,3,0,False,False,False,False
2100,176,0,3,0,30,0,1,1,1,0,7,2,2,0,False,True,False,False
2101,176,0,3,0,30,0,1,1,1,0,6,1,1,0,False,False,False,False
2102,176,0,4,4,30,0,1,0,0,0,5,0,0,0,False,False,False,False
2103,176,0,0,3,30,0,1,0,1,1,4,0,16,2,False,False,True,True
2104,176,0,0,3,30,0,1,0,1,1,3,0,15,1,False,False,False,False
2105,176,0,0,3,31,0,1,0,1,0,2,0,14,0,False,False,False,False
2106,176,0,0,2,31,0,1,0,1,1,1,0,13,2,False,False,False,True
2107,176,4,0,2,31,0,0,0,1,1,0,0,12,1,False,False,False,False
2108,172,3,0,2,32,0,1,1,1,0,16,2,11,0,True,True,False,False
2109,172,3,0,1,32,0,1,1,1,1,15,1,10,2,False,False,False,True
2110,172,3,1,1,32,0,1,0,1,1,14,0,9,1,False,False,False,False
2111,172,2,1,1,33,0,1,1,1,0,13,2,8,0,False,True,False,False
2112,172,2,1,0,33,154,1,1,1,1,12,1,7,2,False,False,False,True
2113,172,2,2,0,33,154,1,0,1,1,11,0,6,1,False,False,False,False
2114,172,1,2,0,33,153,1,1,1,0,10,2,5,0,False,True,False,False
2115,172,1,2,0,33,153,1,1,1,0,9,1,4,0,False,False,False,False
2116,172,1,3,0,33,153,1,0,1,0,8,0,3,0,False,False,False,False
2117,172,0,3,0,33,153,1,1,1,0,7,2,2,0,False,True,False,False
2118,172,0,3,0,33,153,1,1,1,0,6,1,1,0,False,False,False,False
2119,172,0,4,4,33,153,1,0,0,0,5,0,0,0,False,False,False,False
2120,172,0,0,3,33,153,1,0,1,1,4,0,16,2,False,False,True,True
2121,172,0,0,3,33,153,1,0,1,1,3,0,15,1,False,False,False,False
2122,172,0,0,3,33,152,1,0,1,0,2,0,14,0,False,False,False,False
2123,172,0,0,2,33,152,1,0,1,1,1,0,13,2,False,False,False,True
2124,172,4,0,2,33,152,0,0,1,1,0,0,12,1,False,False,False,False
2125,168,3,0,2,33,151,1,1,1,0,16,2,11,0,True,True,False,False
2126,168,3,0,1,33,151,1,1,1,1,15,1,10,2,False,False,False,True
2127,168,3,1,1,33,151,1,0,1,1,14,0,9,1,False,False,False,False
2128,168,2,1,1,33,150,1,1,1,0,13,2,8,0,False,True,False,False
2129,168,2,1,0,33,150,1,1,1,1,12,1,7,2,False,False,False,True
2130,168,2,2,0,33,150,1,0,1,1,11,0,6,1,False,False,False,False
2131,168,1,2,0,33,149,1,1,1,0,10,2,5,0,False,True,False,False
2132,168,1,2,0,33,149,1,1,1,0,9,1,4,0,False,False,False,False
2133,168,1,3,0,33,149,1,0,1,0,8,0,3,0,False,False,False,False
2134,168,0,3,0,33,149,1,1,1,0,7,2,2,0,False,True,False,False
